jobProfileName,candidateResidenceCountry,candidateCivilStatus,candidateBirthCountry,salary,lastWorkCompany,lastWorkCountry,lastWorkArea,lastWorkName,yearsOfExperience,worksNumber,lastEducationCompany,lastEducationCountry,lastEducationArea,lastEducationName,lastEducationStatus,lastEducationDegree,yearsOfStudy,studiesNumber,technicalSkills,languages,otherSkills,hired
Asistente Social,Peru,Soltero/A,Peru,3000,Packaging Products Del Peru,Peru,Recursos Humanos,Coordinadora De Desarrollo Organizacional,7,4,Universidad Mayor De San Marcos,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,9,1,0,0,0,0
Asistente Social,Peru,Soltero/A,Peru,3000,Packaging Products Del Peru,Peru,Recursos Humanos,Coordinadora De Desarrollo Organizacional,7,4,Universidad Mayor De San Marcos,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,9,1,0,0,0,0
Asistente Social,Peru,Soltero/A,Peru,3500,Boxer Security,Peru,Recursos Humanos,Jefe De Bienestar Social,10,7,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,6,1,0,1,2,0
Asistente Social,Peru,Soltero/A,Peru,2500,Mediterranea De Catering Slu Sucursal Peru,Peru,Recursos Humanos,Trabajadora Social,9,8,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,4,1,1,1,1,0
Asistente Social,Peru,Soltero/A,Peru,2600,Mediterranea De Catering Slu Sucursal Peru,Peru,Recursos Humanos,Trabajadora Social,9,8,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,4,1,1,1,1,0
Asistente Social,Peru,Soltero/A,Peru,3500,Cfg-Copeinca S.A.C,Peru,Trabajo Social,Gestor Social Flota,7,6,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,4,1,3,1,3,0
Asistente Social,Peru,Soltero/A,Peru,3800,Enaex - Filial Peru,Peru,Trabajo Social,Gestor De Bienestar,11,4,Universidad Nacional Federico Villarreal,Peru,Trabajo Social,Titulada En Trababajo Social,Graduado,Universitario,4,1,1,1,4,0
Asistente Social,Peru,Soltero/A,Peru,3500,Topy Top,Peru,Recursos Humanos,Trabajadora Social,6,7,Universidad Nacional Mayor De San Marcos,Peru,Trabajo Social,Estudiante De Trabajo Social,Graduado,Universitario,5,1,1,1,2,0
Asistente Social,Peru,Soltero/A,Peru,2500,Overall Strategy Sac,Peru,Trabajo Social,Trabajadora Social,6,6,Universidad Inca Garcilaso De La Vega,Peru,Trabajo Social,Estudiante De Trabajo Social,En Curso,Universitario,12,1,0,1,0,0
Asistente Social,Peru,Soltero/A,Peru,3000,Rosen Peru Sa,Peru,Recursos Humanos,Asistente Social,7,8,Universidad Nacional Mayor De San Marcos,Peru,Trabajo Social,Titulado/Colegiada,Graduado,Universitario,4,1,1,1,3,0
Asistente Social,Peru,Soltero/A,Peru,3200,Promperu,Peru,Recursos Humanos,Trabajadora Social,14,8,Universidad Nacional Mayor De San Marcos,Peru,Trabajo Social,Trabajador Social,Graduado,Universitario,5,1,2,2,3,0
Asistente Social,Peru,Soltero/A,Peru,9,Consorcio Mantenimiento De Gasoductos Del Peru,Peru,Recursos Humanos,Trabajadora Social,6,7,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Trabajador Social,Graduado,Universitario,5,1,1,1,4,0
Asistente Social,Peru,Casado/A,Peru,3000,Ministerio De Salud,Peru,Trabajo Social,Gestor Local/Comunitario,6,7,Universidad Nacional Mayor De San Marcos,Peru,Trabajo Social,Titulada Y Colegiada En Trabajo Social,Graduado,Universitario,4,1,1,1,1,0
Asistente Social,Peru,Casado/A,Peru,3000,Ministerio De Salud,Peru,Trabajo Social,Gestor Local/Comunitario,6,7,Universidad Nacional Mayor De San Marcos,Peru,Trabajo Social,Titulada Y Colegiada En Trabajo Social,Graduado,Universitario,4,1,1,1,1,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,1200,Agroaurora Sac,Peru,Trabajo Social,Practicante Profesional,2,4,Universidad Senor De Sipan,Peru,Trabajo Social,Bachiller/Trabajo Social,Graduado,Universitario,4,1,4,1,0,0
Asistente Social,Peru,Soltero/A,Peru,3300,Scharff Logistica Integrada S.A.,Peru,Recursos Humanos,Trabajadora Social,12,10,Universidad Inca Garcilaso De La Vega,Peru,Trabajo Social,Carrera De Trabajo Social,Graduado,Universitario,7,1,1,1,4,0
Asistente Social,Peru,Soltero/A,Peru,3500,Ministerio De La Mujer,Peru,Trabajo Social,Analista Social,6,4,Universidad Inca Garcilaso De La Vega,Peru,Trabajo Social,Licenciada En Trabajo Social,Graduado,Universitario,5,1,4,1,1,0
Asistente Social,Peru,Soltero/A,Peru,2500,Interpublic Colombia S.A.S,Peru,Recursos Humanos,Asistente Social,2,4,Pontificia Universidad Catolica Del Peru,Peru,Trabajo Social,Gestion Social Sostenible,Graduado,Otro,5,2,1,1,2,1
Asistente Social,Peru,Casado/A,Peru,5000,Corporacion Miyasato Sac,Peru,Recursos Humanos,Responsable De Bienestar Social,11,10,Universidad Mayor De San Marcos,Peru,Trabajo Social,Licenciado-Colegiado En Trabajo Social,Graduado,Universitario,4,1,1,0,0,0
Asistente Social,Peru,Soltero/A,Peru,1300,Makanaki Srl,Peru,Trabajo Social,Practicante De Trabajo Social,2,5,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Bachiller Trabajo Social,Graduado,Universitario,5,1,0,1,4,0
Asistente Social,Peru,Soltero/A,Peru,2500,Consorcio Global Energy,Peru,Recursos Humanos,Trabajadora Social,9,7,Universidad Nacional Del Centro Del Peru,Peru,Trabajo Social,Lic.En Trabajo Social,Graduado,Universitario,5,1,0,1,0,0
Asistente Social,Peru,Soltero/A,Peru,2000,Nexa Resources El Porvenir Sac,Peru,Recursos Humanos,Trabajadora Social,46,12,Universidad Nacional Del Centro Del Peru,Peru,Trabajo Social,Lic Trabajo Social,Graduado,Universitario,6,1,2,1,2,0
Asistente Social,Venezuela,Soltero/A,Venezuela,3500,Tns Consulting Sac,Peru,Trabajo Social,Asistente Social,14,2,Universidad Central De Venezuela,Venezuela,Trabajo Social,Licenciado En Trabajo Social. Ctsp 13962,Graduado,Universitario,13,3,2,1,3,0
Asistente Social,Peru,Soltero/A,Peru,3000,Hospital Chincheros,Peru,Recursos Humanos,Analista De Bienestar Social,7,8,Centro Iberamericano De Capacitacion Profesional,Peru,Trabajo Social,Diplomado En Violencia Familiar Y Trabajo Social,Graduado,Otro,5,3,1,0,4,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,2500,Jamming S.A.C,Peru,Comercial,Ejecutivo Comercial,15,8,Jamming,Peru,Trabajo Social,Coach Neurolinguistico,Graduado,Otro,3,3,4,1,0,0
Asistente Social,Peru,Soltero/A,Peru,3800,Consorcio Azb-Hci,Peru,Recursos Humanos,Trabajadora Social,10,1,Organizacion Schindler Sac,Peru,Trabajo Social,Diplomado: Administracion Legal En Rrhh,Graduado,Universitario,0,1,1,1,0,0
Asistente Social,Peru,Casado/A,Peru,5500,Abbott Epd,Peru,Trabajo Social,Trabajadora Social,15,5,Centro De Investigacion De Recursos Humanos (Cirh),Peru,Trabajo Social,Especialista En Trabajo Social,Graduado,Otro,5,2,0,0,0,0
Asistente Social,Peru,Soltero/A,Peru,2900,Centro De Salud Carmen De La Legua,Peru,Trabajo Social,Trabajadora Social,7,8,Sinergia,Peru,Trabajo Social,Diplomado En Gerencia Social Y Proyectos Sociales,Graduado,Otro,4,2,1,1,0,0
Asistente Social,Peru,Soltero/A,Peru,4500,Minera Boroo Misquichilca Sa,Peru,Administracion De Personal,Asistenta Social,12,13,Colegio De Trabajadores Sociales Del Peru,Peru,Trabajo Social,Colegiada En Trabajo Social Ctsp 10107,Graduado,Universitario,7,3,4,1,3,1
Asistente Social,Peru,Casado/A,Peru,3500,Corporacion Sapia S.A.,Peru,Recursos Humanos,Asistenta Social,11,1,Universidad De San Martin De Porres,Peru,Trabajo Social,Asistenta Social,Graduado,Universitario,4,1,0,1,0,0
Asistente Social,Peru,Casado/A,Peru,4000,Colegio Peruano Norteamericano Abraham Lincoln,Peru,Recursos Humanos,Trabajadora Social,13,4,Universidad De Costa Rica,Costa Rica,Trabajo Social,Comprension Y Combate De La Violencia Social,Graduado,Otro,7,5,3,2,7,0
Asistente Social,Peru,Casado/A,Peru,4000,Colegio Peruano Norteamericano Abraham Lincoln,Peru,Recursos Humanos,Trabajadora Social,12,4,Universidad De Costa Rica,Costa Rica,Trabajo Social,Comprension Y Combate De La Violencia Social,Graduado,Otro,7,5,3,2,7,0
Asistente Social,Peru,Casado/A,Peru,4000,Colegio Peruano Norteamericano Abraham Lincoln,Peru,Recursos Humanos,Trabajadora Social,13,4,Universidad De Costa Rica,Costa Rica,Trabajo Social,Comprension Y Combate De La Violencia Social,Graduado,Otro,7,5,3,2,7,0
Asistente Social,Peru,Casado/A,Peru,3300,Inversiones Pecuarias Lurin,Peru,Trabajo Social,Trabajadora Social,12,16,Universidad Nacional Jose Faustino Sanchez Carrion,Peru,Trabajo Social,Lic. Trabajo Social,Graduado,Universitario,5,1,0,0,0,0
Asistente Social,Peru,Casado/A,Peru,3000,Wim Peru,Peru,Mineria/Petroleo/Gas,Asociada,17,13,Inst. Latinoamericano De Cc.Ss.,Peru,Trabajo Social,Curso Especializacion Rr.Ss. Y Rr.Cc.,Graduado,Otro,32,14,2,1,1,0
Asistente Social,Peru,Casado/A,Peru,4000,Wim Peru,Peru,Mineria/Petroleo/Gas,Asociada,16,12,Inst. Latinoamericano De Cc.Ss.,Peru,Trabajo Social,Curso Especializacion Rr.Ss. Y Rr.Cc.,Graduado,Otro,30,14,2,1,1,0
Asistente De Recursos Humanos,Colombia,Casado/A,Colombia,2000,Grupo Costamar Travel,Peru,Recursos Humanos,Coordinadora De Recursos Humanos,11,2,Universidad Esan,Peru,Seguridad Industrial,Especializacion En Prevencion De Riesgos Labores,Graduado,Otro,5,3,1,1,4,0
Analista De Calidad,Peru,Soltero/A,Peru,2000,Alpayana S.A,Peru,Exploracion Minera Y Petroquimica,Supervisor De Seguridad E Higiene,5,5,Universidad Tecnologica Del Peru,Peru,Seguridad Industrial,Seguridad Y Salud En El Trabajo,En Curso,Posgrado,7,5,5,1,0,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,930,Avantica Technologies,Peru,Administracion De Personal,Talent Management Intern,0,2,Universidad De Lima,Peru,Seguridad Industrial,Seguridad Y Salud En El Trabajo,Graduado,Otro,7,4,5,2,15,0
Asistente Social,Peru,Casado/A,Peru,3000,Exact S.A.C - Empresa Especialista En Gestion Documental,Peru,Trabajo Social,Asistente Social,7,6,Tecsup,Peru,Seguridad Industrial,Supervisor Sst Especialista,En Curso,Otro,6,3,0,1,7,0
Practicante De Procesos,Peru,Soltero/A,Peru,1050,Industrias Teal,Peru,Produccion,Aprendiz,0,1,Tecsup,Peru,Seguridad Industrial,Seguridad E Higiene Ocupacional Y Medio Ambiente,Graduado,Otro,7,2,7,2,10,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,1500,Indelat Sac,Peru,Administracion De Personal,Asistente De Gestion Humana,1,3,Universidad Nacional De Ingenieria,Peru,Seguridad Industrial,Diplomado De Seguridad Y Salud Ocupacional Y Medio,Graduado,Otro,5,2,6,2,1,0
Analista De Procesos Sig,Peru,Soltero/A,Peru,4300,Adecco Consulting S.A.,Peru,Otras Ingenierias,Supervisor Ehs Lider,7,11,Universidad Nacional Mayor De San Marcos,Peru,Seguridad Industrial,Prevencion En Riesgos Laborales Y Ambientales,En Curso,Posgrado,5,9,3,1,24,0
Especialista En Analitica,Peru,Soltero/A,Peru,1800,Ci&Amp;Ts,Peru,Programacion,Programador,12,13,Universidad Nacional Del Altiplano - Puno,Peru,Seguridad Industrial,Seguridad Industrial Y Ambiental,Graduado,Master,13,4,15,2,1,0
Desarrollador Big Data,Peru,Soltero/A,Peru,2800,Oficina Nacional De Procesos Electorales (Onpe),Peru,Gerencia / Direccion General,Supervisor,5,19,Universidad Nacional Del Altiplano - Puno,Peru,Seguridad Industrial,Seguridad Industrial Y Ambiental,Graduado,Master,13,4,15,2,1,0
Operador De Sistemas,Peru,Soltero/A,Peru,2700,Municipalidad De Punta Hermosa,Peru,Soporte Tecnico,Analista De Soporte,4,7,Universidad Tecnologica De Los Andes,Peru,Seguridad Industrial,Diplomado En G. Seguridad Y Salud Ocupacional,Graduado,Otro,6,6,6,2,1,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,2800,Municipalidad De Punta Hermosa,Peru,Relaciones Institucionales/Publicas,Asistente Tecnico,4,8,Universidad Tecnologica De Los Andes,Peru,Seguridad Industrial,Diplomado En G. Seguridad Y Salud Ocupacional,Graduado,Otro,6,6,6,2,1,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,1500,Peru Food Import S.A.C.,Peru,Ingenieria Industrial,Practicante Pre Profesional De Operaciones,1,3,Universidad Nacional Agraria La Molina,Peru,Seguridad Industrial,"Diplomado- Seguridad,Salud Y Medio Ambiente",Graduado,Otro,6,2,4,1,5,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,2000,Limtek Servicios Integrales,Peru,Comercial,Ejecutivo De Cuentas,8,8,Universidad Nacional Del Centro Del Peru,Peru,Seguridad Industrial,Diplomado En Seguridad Salud En El Trabajo,Graduado,Otro,9,3,3,1,0,0
Gerente De Linea - Modern Workplace,Peru,Soltero/A,Peru,3000,Allinbus,Peru,Sistemas,Gerente De Tecnologia,19,4,Academia Internacional Swat,Venezuela,Seguridad Industrial,Curso Internacional De Proteccion Swat,Graduado,Otro,20,5,3,1,1,0
Analista Funcional,Peru,Union Libre,Peru,4500,Indra Peru S.A.,Peru,Analisis De Datos,Data Engineer,6,5,Universidad Nacional San Luis Gonzaga De Ica,Peru,Seguridad Industrial,Diplomado En Ssoma,Graduado,Otro,7,3,7,1,7,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,2000,Universidad San Martin De Porres,Peru,Administracion,Auxiliar Administrativo,6,6,Sgs Academy,Peru,Seguridad Industrial,Seguridad Y Salud En El Trabajo.,En Curso,Otro,8,2,1,2,3,0
Asistente Social,Peru,Soltero/A,Peru,2800,Servicio Nacional De Sanidad Agraria,Peru,Recursos Humanos,Analista Intermedio De Rrhh,9,6,Ceglo,Peru,Seguridad Industrial,Diplomado Especializado En Seguridad Y Salud En El,Graduado,Posgrado,9,8,4,2,1,0
Asistente Social,Peru,Soltero/A,Peru,2800,Servicio Nacional De Sanidad Agraria,Peru,Recursos Humanos,Analista Intermedio De Rrhh,9,6,Ceglo,Peru,Seguridad Industrial,Diplomado Especializado En Seguridad Y Salud En El,Graduado,Posgrado,9,8,4,2,1,0
Analista De Calidad,Peru,Casado/A,Peru,4500,Faposac- Portuaria -Arequipa,Peru,Logistica,Especialista Analista Qhse,23,16,Oshacademy Latam,Peru,Seguridad Industrial,Sup. Seguridad De Trabajos De Riesgos Criticos,Graduado,Terciario/Tecnico,20,36,4,3,8,0
Asistente De Pmo,Peru,Soltero/A,Peru,2000,Transportes 77 S.A. - Abinbev,Peru,Ingenieria Industrial,Supervisor Safety,3,6,Camara Peruana De Las Industrias,Peru,Seguridad Industrial,Diplomado Ssoma,Graduado,Otro,5,3,1,1,3,0
Analista De Calidad,Colombia,Soltero/A,Colombia,2000,Globalfreezing,Colombia,Capacitacion,Sst,1,2,Politecnico Colombiano Jaime Isaza Cadavid,Colombia,Seguridad Industrial,Tecnologa En Seguridad E Higiene Ocupacional,Graduado,Universitario,5,1,2,0,0,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,930,Freelance,Peru,Contabilidad,Practicante,1,1,Universidad Peruana De Ciencias Aplicadas,Peru,Contabilidad / Auditoria,Contabilidad,En Curso,Universitario,4,1,3,1,2,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,5000,Seratic S.A.C,Peru,Liderazgo De Proyecto,Ingeniero De Proyectos,6,4,New Horizons,Peru,Contabilidad / Auditoria,Pmp 6Th Edicion,Graduado,Otro,6,9,16,1,5,0
Desarrollador .Net,Peru,Soltero/A,Peru,0,Corporacion Sapia S.A.,Peru,Tecnologias De La Informacion,Arquitecto De Sistemas,19,8,Instituto Superior Tecnologico Idat,Peru,Contabilidad / Auditoria,"Asistente De Contabilidad, Finanzas Y Tributacion",Graduado,Universitario,7,4,28,1,0,0
Asistente De Pmo,Peru,Soltero/A,Peru,4000,Gobierno Regional De Ayacucho,Peru,Infraestructura,Especialista Informatico,39,10,Universidad Cesar Vallejo,Peru,Contabilidad / Auditoria,Maestro En Gestion Publica,En Curso,Master,19,4,5,1,13,0
Analista Funcional,Peru,Soltero/A,Peru,2000,Ibr Peru,Peru,Call Center,Ejecutiva Especializada De Cobranzas,6,7,Universidad Ricardo Palma,Peru,Contabilidad / Auditoria,Contabilidad,En Curso,Universitario,5,3,2,1,4,0
Asistente Comercial Jr,Peru,Soltero/A,Peru,3800,Grupo Tdm,Peru,Planeamiento Comercial,Asistente Comercial,11,7,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Contabilidad,Abandonado,Universitario,3,2,3,1,0,0
Analista Funcional,Peru,Casado/A,Peru,4000,Ibm Del Peru S.A.C.,Peru,Liderazgo De Proyecto,Project Manager Asset Management,15,4,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Contabilidad,Graduado,Posgrado,6,1,3,1,0,0
Analista De Calidad,Peru,Casado/A,Peru,4000,Ibm Del Peru S.A.C.,Peru,Liderazgo De Proyecto,Project Manager Asset Management,15,4,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Contabilidad,Graduado,Posgrado,6,1,3,1,0,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,2500,Intech Sa,Peru,Contabilidad,Asistente Junior De Contabilidad,5,3,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Contabilidad,En Curso,Universitario,5,3,3,1,3,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,1000,Kpmg En Peru,Peru,Auditoria,Practicante De Auditoria,0,1,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Contabilidad,Graduado,Universitario,4,1,3,1,0,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,0,Geodata S.P.A Sucursal Peru,Peru,Administracion,Encargada Del Area Comercial Y Licitaciones,12,5,Universidad Tecnologica Del Peru,Peru,Contabilidad / Auditoria,Contabilidad,En Curso,Universitario,9,3,1,1,3,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,2500,Tintecolor Sac,Peru,Recursos Humanos,Asistente De Recursos Humanos,9,5,Universidad Peruana Del Norte,Peru,Contabilidad / Auditoria,Contabilidad,En Curso,Universitario,11,2,0,0,0,0
Automatizador De Procesos,Peru,Soltero/A,Peru,2500,Universidad Cayetano Heredia,Peru,Auditoria,Asistente De Auditoria Y Control Interno,7,6,Universidad Ricardo Palma,Peru,Contabilidad / Auditoria,Especializacion En Niif,Graduado,Posgrado,13,12,4,2,9,0
Asistente De Pmo,Peru,Soltero/A,Peru,2360,Compania Hard Discount Sac,Peru,Comercial,Administrador,25,17,Universidad Nacional Federico Villarreal,Peru,Contabilidad / Auditoria,Facultad De Ciencias Financieras Y Contables,Graduado,Posgrado,4,1,16,0,30,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,2500,Don Agostino Sac,Peru,Finanzas,Asistente De Finanzas,5,3,Universidad Nacional Del Callao,Peru,Contabilidad / Auditoria,Bachiller En Contabilidad,Graduado,Universitario,5,1,5,2,1,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,0,Teleperformance Sac,Estados Unidos,Call Center,Agente Bilingue,2,8,Universidad Nacional Mayor De San Marcos,Peru,Contabilidad / Auditoria,Carrera De Contabilidad Con Mencion En Auditoria,Graduado,Universitario,4,1,1,2,0,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,1000,Deloitte Peru,Peru,Consultoria,Asistente En El Area De Business Tax,3,3,Universidad Nacional Mayor De San Marcos,Peru,Contabilidad / Auditoria,Bachiller-Contabilidad Y Auditoria,Graduado,Universitario,9,3,1,1,1,0
Analista Funcional,Peru,Soltero/A,Peru,3500,Freelance,Peru,Consultoria,Contador,9,5,Universidad De Lima,Peru,Contabilidad / Auditoria,Diplomado De Tributacion,Graduado,Posgrado,6,3,1,1,0,0
Asistente De Procesos,Peru,Soltero/A,Peru,2500,Oficina De Normalizacion Previsional,Peru,Planeamiento Economico-Financiero,Analista De Acreditacion,5,4,Universidad De San Martin De Porres,Peru,Contabilidad / Auditoria,Riesgos Y Auditoria Integral,En Curso,Master,10,5,1,1,2,0
Ejecutivo Comercial,Peru,Casado/A,Peru,3500,La Positiva Seguros,Peru,Venta De Seguros,Asesor Comercial,9,7,Universidad Inca Garcilaso De La Vega,Peru,Contabilidad / Auditoria,Titulo En Contabilidad Y Finanzas,Graduado,Universitario,3,1,2,1,1,0
Analista Funcional,Peru,Divorciado/A,Peru,10000,Rsm Peru S.A.C.,Peru,Analisis De Datos,Gerente De Acl,4,1,Pontificia Universidad Catolica Del Peru,Peru,Contabilidad / Auditoria,Contabilidad,Graduado,Universitario,4,1,0,0,0,0
Analista De Calidad,Peru,Soltero/A,Peru,5000,Bolsa De Valores De Lima S.A.A.,Peru,Finanzas,Servicios Bursatiles Asistente,4,4,Pontificia Universidad Catolica Del Peru,Peru,Contabilidad / Auditoria,Contabilidad,Graduado,Universitario,6,1,2,1,0,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,2000,Southern Peru Copper Corporation,Peru,Contabilidad,Contador 2 De Impuestos,8,3,Pontificia Universidad Catolica Del Peru,Peru,Contabilidad / Auditoria,Tributacion Laboral,Graduado,Posgrado,6,4,3,1,7,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,1800,Crehana,Peru,Call Center,Freelance Sales Agent,12,8,Universidad Alas Peruanas,Peru,Contabilidad / Auditoria,Ciencias Contables Y Finanzas,En Curso,Universitario,5,1,4,1,0,0
Technical Architect,Peru,Soltero/A,Peru,2000,Restaurante Polleria D'Primavera,Peru,Gastronomia,Administradora,3,5,Universidad San Ignacio Del Loyola,Peru,Contabilidad / Auditoria,Especializacion En Contabilidad,En Curso,Otro,4,3,3,3,4,0
Analista De Sistemas,Peru,Soltero/A,Peru,2000,Polleria Kely'S,Peru,Atencion Al Cliente,Azafata,0,1,Universidad Privada Telesup,Peru,Contabilidad / Auditoria,Cajero Bancario,Graduado,Otro,4,2,0,1,3,0
Jefe De Proyecto - Modern Workplace,Peru,Casado/A,Peru,5000,Idat S.A.C,Peru,Tecnologia / Sistemas,Docente,11,7,Instituto Peruano De Accion Empresarial - Ipae,Peru,Contabilidad / Auditoria,Diplomado Contabilidad Para No Contadores,Graduado,Otro,6,3,15,0,0,0
Gestor De Servicios De Ti,Peru,Casado/A,Peru,5000,Idat S.A.C,Peru,Tecnologia / Sistemas,Docente,9,7,Instituto Peruano De Accion Empresarial - Ipae,Peru,Contabilidad / Auditoria,Diplomado Contabilidad Para No Contadores,Graduado,Otro,6,3,15,0,0,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,1600,Tecnicos Y Expertos En Seguridad Sac,Peru,Administracion De Personal,Asistente De Recursos Humanos,8,8,Universidad Peruana Los Andes - Upla,Peru,Contabilidad / Auditoria,Egresada/Bachiller,Graduado,Universitario,4,1,1,1,0,0
Analista De Calidad,Peru,Soltero/A,Peru,1500,Sullana Express Sac,Peru,Atencion Al Cliente,Administrador,8,4,Universidad De Oriente,Venezuela,Contabilidad / Auditoria,Licenciado Contador Publico,Graduado,Universitario,5,1,1,1,1,0
Analista Programador,Peru,Pareja De Hecho,Peru,1,Celer Sac,Peru,Programacion,Analista Programador,9,15,Escuela De Postgrado,Peru,Contabilidad / Auditoria,Maestria En Contabilidad Auditoria,Abandonado,Posgrado,11,4,16,1,7,0
Analista De Sistemas,Peru,Soltero/A,Peru,6000,Cia Minera Kolpa S. A.,Peru,Ingenieria De Procesos,Controller De Operaciones,38,11,Escuela De Gestion Y Economia Gerens,Peru,Contabilidad / Auditoria,Especializacion Costos Avanzados En Mineria,Graduado,Posgrado,19,11,49,1,6,0
Analista Funcional,Peru,Soltero/A,Peru,5000,Mercado Tierra Prometida,Peru,Finanzas,Responsable De Finanzas,19,10,Pacifico Business School - Univ. Del Pacifico,Peru,Contabilidad / Auditoria,Costos Y Presupuestos Para La Toma De Decisiones,Graduado,Posgrado,9,10,0,1,9,0
